document_id,document_type,company_name,supplier_name,date,item_description,quantity,unit_price,raw_total_amount,final_total_amount,total_status,payable_amount,currency,status,language,raw_text,corrected_text,source_json,correction_log,correction_confidence,items_json
DOC00657,delivery_note,ග්‍රීන් මාර්ට්,Lanka Foods,2025-10-14,Monitors,23.0,1200.0,27600.0,27600.0,valid,27600.0,LKR,unpaid,english,,,,,,
DOC00658,receipt,Prime Solutions,Digital Hub,2026-02-24,Printer Paper,20.0,220.0,4400.0,4400.0,valid,4400.0,LKR,paid,english,,,,,,
DOC00659,purchase_order,සහන් ට්‍රේඩර්ස්,නව ආහාර සපයන්නෝ,2024-06-28,Mouse Devices,40.0,50.0,2000.0,2000.0,valid,2000.0,LKR,unpaid,english,,,,,,
DOC00660,purchase_order,නව වෙළඳසැල,ඩිජිටල් උපකරණ,2025-05-08,මුද්‍රණ කඩදාසි,42.0,120.0,5040.0,5040.0,valid,5040.0,LKR,unpaid,sinhala,,,,,,
DOC00661,purchase_order,නව වෙළඳසැල,නව ආහාර සපයන්නෝ,2025-08-01,මුද්‍රණ කඩදාසි,34.0,220.0,7480.0,7480.0,valid,7480.0,LKR,pending,sinhala,,,,,,
DOC00662,receipt,ලංකා සපයන්නෝ,ලංකා වෙළඳ සමාගම,2024-02-01,Monitors,5.0,120.0,600.0,600.0,valid,600.0,LKR,pending,english,,,,,,
DOC00663,receipt,ලංකා සපයන්නෝ,සීග්‍ර සැපයුම්,2026-02-08,පරිගණක මූසික,12.0,2500.0,30000.0,30000.0,valid,0.0,LKR,pending,sinhala,,,,,,
DOC00664,invoice,Prime Solutions,නව ආහාර සපයන්නෝ,2025-01-15,සීනි පැකට්,32.0,150.0,4800.0,4800.0,valid,4800.0,LKR,delivered,sinhala,,,,,,
DOC00665,receipt,සිංහ වෙළඳ සමාගම,Digital Hub,2024-07-25,යතුරුපුවරු,8.0,500.0,4000.0,4000.0,valid,0.0,LKR,paid,sinhala,,,,,,
DOC00666,invoice,නව වෙළඳසැල,කාර්යාල උපකරණ,2025-05-10,යතුරුපුවරු,13.0,500.0,6500.0,6500.0,valid,6500.0,LKR,pending,sinhala,,,,,,
DOC00667,receipt,XYZ Company,කාර්යාල උපකරණ,2025-04-15,යතුරුපුවරු,14.0,8500.0,119000.0,119000.0,valid,0.0,LKR,delivered,sinhala,,,,,,
DOC00668,invoice,Prime Solutions,Lanka Foods,2025-04-23,Mouse Devices,6.0,500.0,3000.0,3000.0,valid,3000.0,LKR,paid,english,,,,,,
DOC00669,purchase_order,ABC Traders,සීග්‍ර සැපයුම්,2024-11-24,Keyboards,41.0,150.0,6150.0,6150.0,valid,6150.0,LKR,unpaid,english,,,,,,
DOC00670,purchase_order,Prime Solutions,කාර්යාල උපකරණ,2025-11-18,Monitors,50.0,1000.0,50000.0,50000.0,valid,50000.0,LKR,paid,english,,,,,,
DOC00671,receipt,Sun Holdings,Digital Hub,2024-07-30,සීනි පැකට්,1.0,2500.0,2500.0,2500.0,valid,0.0,LKR,pending,sinhala,,,,,,
DOC00672,purchase_order,Sun Holdings,Digital Hub,2024-03-13,ආහාර පැකට්,16.0,120.0,1920.0,1920.0,valid,1920.0,LKR,pending,sinhala,,,,,,
DOC00673,delivery_note,ABC Traders,Tech World,2024-02-21,මුද්‍රණ කඩදාසි,31.0,5000.0,155000.0,155000.0,valid,155000.0,LKR,paid,sinhala,,,,,,
DOC00674,invoice,XYZ Company,නව ආහාර සපයන්නෝ,2025-09-02,පරිගණක මූසික,12.0,8500.0,102000.0,102000.0,valid,102000.0,LKR,delivered,sinhala,,,,,,
DOC00675,purchase_order,සහන් ට්‍රේඩර්ස්,City Office Supplies,2025-08-04,පෑන්,6.0,1000.0,6000.0,6000.0,valid,6000.0,LKR,unpaid,sinhala,,,,,,
DOC00676,delivery_note,XYZ Company,ඩිජිටල් උපකරණ,2025-12-28,Keyboards,44.0,5000.0,220000.0,220000.0,valid,220000.0,LKR,delivered,english,,,,,,
DOC00677,receipt,Metro Lanka,Tech World,2024-07-06,ආහාර පැකට්,17.0,500.0,8500.0,8500.0,valid,8500.0,LKR,pending,sinhala,,,,,,
DOC00678,delivery_note,නව වෙළඳසැල,Lanka Foods,2024-12-25,සීනි පැකට්,31.0,100.0,3100.0,3100.0,valid,3100.0,LKR,delivered,sinhala,,,,,,
DOC00679,receipt,Prime Solutions,ලංකා වෙළඳ සමාගම,2025-02-19,ආහාර පැකට්,37.0,120.0,4440.0,4440.0,valid,0.0,LKR,paid,sinhala,,,,,,
DOC00680,invoice,Prime Solutions,කාර්යාල උපකරණ,2025-02-27,කාර්යාල පොත්,26.0,2500.0,65000.0,65000.0,valid,65000.0,LKR,unpaid,sinhala,,,,,,
DOC00681,receipt,නව වෙළඳසැල,නව ආහාර සපයන්නෝ,2025-03-21,Printer Paper,22.0,150.0,3300.0,3300.0,valid,3300.0,LKR,pending,english,,,,,,
DOC00682,receipt,XYZ Company,සීග්‍ර සැපයුම්,2024-11-29,Tables,8.0,2500.0,20000.0,20000.0,valid,20000.0,LKR,paid,english,,,,,,
DOC00683,receipt,Prime Solutions,නව ආහාර සපයන්නෝ,2024-12-01,සීනි පැකට්,39.0,100.0,3900.0,3900.0,valid,3900.0,LKR,delivered,sinhala,,,,,,
DOC00684,invoice,Metro Lanka,Tech World,2024-01-01,Mouse Devices,49.0,5000.0,245000.0,245000.0,valid,245000.0,LKR,unpaid,english,,,,,,
DOC00685,delivery_note,සිංහ වෙළඳ සමාගම,Digital Hub,2025-04-02,Chairs,40.0,2500.0,100000.0,100000.0,valid,100000.0,LKR,unpaid,english,,,,,,
DOC00686,purchase_order,Prime Solutions,සීග්‍ර සැපයුම්,2024-12-18,Keyboards,28.0,8500.0,238000.0,238000.0,valid,238000.0,LKR,paid,english,,,,,,
DOC00687,delivery_note,Sun Holdings,Digital Hub,2024-02-24,Rice Bags,24.0,1200.0,28800.0,28800.0,valid,28800.0,LKR,paid,english,,,,,,
DOC00688,invoice,Prime Solutions,Lanka Foods,2025-08-27,මේස,28.0,8500.0,238000.0,238000.0,valid,238000.0,LKR,delivered,sinhala,,,,,,
DOC00689,delivery_note,ග්‍රීන් මාර්ට්,නව ආහාර සපයන්නෝ,2025-11-09,පරිගණක මූසික,35.0,150.0,5250.0,5250.0,valid,5250.0,LKR,unpaid,sinhala,,,,,,
DOC00690,receipt,Metro Lanka,කාර්යාල උපකරණ,2024-10-22,පරිගණක මූසික,24.0,850.0,20400.0,20400.0,valid,0.0,LKR,unpaid,sinhala,,,,,,
DOC00691,invoice,XYZ Company,Lanka Foods,2025-11-04,USB Devices,47.0,1000.0,47000.0,47000.0,valid,47000.0,LKR,delivered,english,,,,,,
DOC00692,invoice,Sun Holdings,නව ආහාර සපයන්නෝ,2025-03-11,Tables,45.0,2500.0,112500.0,112500.0,valid,112500.0,LKR,unpaid,english,,,,,,
DOC00693,delivery_note,සිංහ වෙළඳ සමාගම,ඩිජිටල් උපකරණ,2024-07-09,පරිගණක මූසික,23.0,150.0,3450.0,3450.0,valid,3450.0,LKR,delivered,sinhala,,,,,,
DOC00694,delivery_note,Metro Lanka,කාර්යාල උපකරණ,2025-08-13,Keyboards,27.0,1200.0,32400.0,32400.0,valid,32400.0,LKR,pending,english,,,,,,
DOC00695,invoice,ලංකා සපයන්නෝ,ඩිජිටල් උපකරණ,2025-05-08,Monitors,8.0,2500.0,20000.0,20000.0,valid,20000.0,LKR,paid,english,,,,,,
DOC00696,purchase_order,නව වෙළඳසැල,කාර්යාල උපකරණ,2024-03-31,Printer Paper,34.0,2500.0,85000.0,85000.0,valid,85000.0,LKR,unpaid,english,,,,,,
DOC00697,invoice,සිංහ වෙළඳ සමාගම,සීග්‍ර සැපයුම්,2024-12-17,පුටු,40.0,50.0,2000.0,2000.0,valid,2000.0,LKR,paid,sinhala,,,,,,
DOC00698,delivery_note,සිංහ වෙළඳ සමාගම,ඩිජිටල් උපකරණ,2025-03-07,ආහාර පැකට්,47.0,500.0,23500.0,23500.0,valid,23500.0,LKR,pending,sinhala,,,,,,
DOC00699,purchase_order,Sun Holdings,Lanka Foods,2026-01-14,ආහාර පැකට්,48.0,220.0,10560.0,10560.0,valid,10560.0,LKR,pending,sinhala,,,,,,
DOC00700,delivery_note,ලංකා සපයන්නෝ,Tech World,2024-10-25,Mouse Devices,4.0,5000.0,20000.0,20000.0,valid,20000.0,LKR,paid,english,,,,,,
DOC00701,delivery_note,XYZ Company,Tech World,2024-09-15,පෑන්,5.0,220.0,1100.0,1100.0,valid,1100.0,LKR,unpaid,sinhala,,,,,,
DOC00702,purchase_order,Prime Solutions,Lanka Foods,2025-08-28,සීනි පැකට්,39.0,120.0,4680.0,4680.0,valid,4680.0,LKR,unpaid,sinhala,,,,,,
DOC00703,purchase_order,Sun Holdings,Digital Hub,2025-06-24,මේස,32.0,120.0,3840.0,3840.0,valid,3840.0,LKR,paid,sinhala,,,,,,
DOC00704,invoice,Sun Holdings,සීග්‍ර සැපයුම්,2026-02-27,යතුරුපුවරු,32.0,850.0,27200.0,27200.0,valid,27200.0,LKR,delivered,sinhala,,,,,,
DOC00705,delivery_note,Sun Holdings,City Office Supplies,2024-02-25,Mouse Devices,47.0,500.0,23500.0,23500.0,valid,23500.0,LKR,pending,english,,,,,,
DOC00706,invoice,Sun Holdings,ඩිජිටල් උපකරණ,2025-05-02,Chairs,31.0,220.0,6820.0,6820.0,valid,6820.0,LKR,unpaid,english,,,,,,
DOC00707,delivery_note,නව වෙළඳසැල,Digital Hub,2024-01-13,යතුරුපුවරු,34.0,850.0,28900.0,28900.0,valid,28900.0,LKR,pending,sinhala,,,,,,
DOC00708,delivery_note,සහන් ට්‍රේඩර්ස්,කාර්යාල උපකරණ,2025-10-14,මුද්‍රණ කඩදාසි,7.0,1200.0,8400.0,8400.0,valid,8400.0,LKR,pending,sinhala,,,,,,
DOC00709,purchase_order,සහන් ට්‍රේඩර්ස්,Digital Hub,2025-11-01,පුටු,7.0,220.0,1540.0,1540.0,valid,1540.0,LKR,delivered,sinhala,,,,,,
DOC00710,receipt,ලංකා සපයන්නෝ,City Office Supplies,2024-11-16,පෑන්,22.0,5000.0,110000.0,110000.0,valid,0.0,LKR,paid,sinhala,,,,,,
DOC00711,invoice,ABC Traders,නව ආහාර සපයන්නෝ,2025-12-02,Printer Paper,34.0,100.0,3400.0,3400.0,valid,3400.0,LKR,delivered,english,,,,,,
DOC00712,receipt,Prime Solutions,Digital Hub,2024-02-28,මේස,3.0,50.0,150.0,150.0,valid,0.0,LKR,unpaid,sinhala,,,,,,
DOC00713,invoice,XYZ Company,සීග්‍ර සැපයුම්,2026-02-21,USB Devices,25.0,5000.0,125000.0,125000.0,valid,125000.0,LKR,unpaid,english,,,,,,
DOC00714,receipt,Prime Solutions,Digital Hub,2024-10-10,Tables,43.0,100.0,4300.0,4300.0,valid,4300.0,LKR,delivered,english,,,,,,
DOC00715,purchase_order,Sun Holdings,Metro Suppliers,2025-01-26,පුටු,50.0,50.0,2500.0,2500.0,valid,2500.0,LKR,delivered,sinhala,,,,,,
DOC00716,invoice,Prime Solutions,Digital Hub,2025-05-18,යතුරුපුවරු,29.0,100.0,2900.0,2900.0,valid,2900.0,LKR,unpaid,sinhala,,,,,,
DOC00717,receipt,නව වෙළඳසැල,Metro Suppliers,2025-09-20,යතුරුපුවරු,35.0,850.0,29750.0,29750.0,valid,0.0,LKR,paid,sinhala,,,,,,
DOC00718,purchase_order,XYZ Company,Lanka Foods,2026-01-15,සීනි පැකට්,5.0,2500.0,12500.0,12500.0,valid,12500.0,LKR,pending,sinhala,,,,,,
DOC00719,invoice,නව වෙළඳසැල,Tech World,2025-02-03,මුද්‍රණ කඩදාසි,3.0,5000.0,15000.0,15000.0,valid,15000.0,LKR,pending,sinhala,,,,,,
DOC00720,purchase_order,ග්‍රීන් මාර්ට්,සීග්‍ර සැපයුම්,2026-02-28,Rice Bags,33.0,8500.0,280500.0,280500.0,valid,280500.0,LKR,delivered,english,,,,,,
DOC00721,delivery_note,ග්‍රීන් මාර්ට්,Metro Suppliers,2025-01-28,පෑන්,15.0,50.0,750.0,750.0,valid,750.0,LKR,delivered,sinhala,,,,,,
DOC00722,purchase_order,සහන් ට්‍රේඩර්ස්,Digital Hub,2025-10-24,Chairs,4.0,5000.0,20000.0,20000.0,valid,20000.0,LKR,paid,english,,,,,,
DOC00723,purchase_order,XYZ Company,ඩිජිටල් උපකරණ,2024-06-29,පුටු,42.0,150.0,6300.0,6300.0,valid,6300.0,LKR,paid,sinhala,,,,,,
DOC00724,receipt,Prime Solutions,නව ආහාර සපයන්නෝ,2025-05-13,සීනි පැකට්,41.0,8500.0,348500.0,348500.0,valid,348500.0,LKR,paid,sinhala,,,,,,
DOC00725,receipt,Sun Holdings,Lanka Foods,2025-05-15,මේස,2.0,8500.0,17000.0,17000.0,valid,0.0,LKR,delivered,sinhala,,,,,,
DOC00726,purchase_order,නව වෙළඳසැල,කාර්යාල උපකරණ,2024-12-13,Tables,2.0,50.0,100.0,100.0,valid,100.0,LKR,paid,english,,,,,,
DOC00727,invoice,ග්‍රීන් මාර්ට්,Metro Suppliers,2025-06-19,මේස,42.0,5000.0,210000.0,210000.0,valid,210000.0,LKR,delivered,sinhala,,,,,,
DOC00728,receipt,XYZ Company,Lanka Foods,2025-04-27,USB Devices,32.0,5000.0,160000.0,160000.0,valid,0.0,LKR,paid,english,,,,,,
DOC00729,receipt,ABC Traders,Tech World,2025-09-17,Rice Bags,20.0,100.0,2000.0,2000.0,valid,2000.0,LKR,unpaid,english,,,,,,
DOC00730,invoice,XYZ Company,ඩිජිටල් උපකරණ,2024-03-05,Mouse Devices,40.0,150.0,6000.0,6000.0,valid,6000.0,LKR,unpaid,english,,,,,,
DOC00731,purchase_order,ග්‍රීන් මාර්ට්,ලංකා වෙළඳ සමාගම,2025-07-12,සීනි පැකට්,44.0,2500.0,110000.0,110000.0,valid,110000.0,LKR,unpaid,sinhala,,,,,,
DOC00732,receipt,ABC Traders,සීග්‍ර සැපයුම්,2024-10-07,යතුරුපුවරු,22.0,100.0,2200.0,2200.0,valid,0.0,LKR,unpaid,sinhala,,,,,,
DOC00733,receipt,සහන් ට්‍රේඩර්ස්,කාර්යාල උපකරණ,2024-05-16,යතුරුපුවරු,29.0,150.0,4350.0,4350.0,valid,0.0,LKR,paid,sinhala,,,,,,
DOC00734,receipt,ABC Traders,ඩිජිටල් උපකරණ,2024-04-01,සීනි පැකට්,1.0,50.0,50.0,50.0,valid,0.0,LKR,pending,sinhala,,,,,,
DOC00735,delivery_note,Sun Holdings,City Office Supplies,2025-06-19,යතුරුපුවරු,41.0,220.0,9020.0,9020.0,valid,9020.0,LKR,delivered,sinhala,,,,,,
DOC00736,receipt,Sun Holdings,සීග්‍ර සැපයුම්,2025-09-18,මුද්‍රණ කඩදාසි,39.0,120.0,4680.0,4680.0,valid,4680.0,LKR,paid,sinhala,,,,,,
DOC00737,purchase_order,ග්‍රීන් මාර්ට්,Lanka Foods,2024-04-30,පෑන්,16.0,150.0,2400.0,2400.0,valid,2400.0,LKR,paid,sinhala,,,,,,
DOC00738,receipt,නව වෙළඳසැල,City Office Supplies,2024-06-01,පුටු,4.0,150.0,600.0,600.0,valid,0.0,LKR,delivered,sinhala,,,,,,
DOC00739,receipt,Sun Holdings,Lanka Foods,2024-08-02,මුද්‍රණ කඩදාසි,42.0,500.0,21000.0,21000.0,valid,21000.0,LKR,delivered,sinhala,,,,,,
DOC00740,purchase_order,ලංකා සපයන්නෝ,ඩිජිටල් උපකරණ,2024-02-23,මුද්‍රණ කඩදාසි,7.0,8500.0,59500.0,59500.0,valid,59500.0,LKR,unpaid,sinhala,,,,,,
DOC00741,invoice,නව වෙළඳසැල,කාර්යාල උපකරණ,2026-01-08,Printer Paper,5.0,150.0,750.0,750.0,valid,750.0,LKR,delivered,english,,,,,,
DOC00742,delivery_note,Metro Lanka,ලංකා වෙළඳ සමාගම,2024-11-29,මේස,50.0,100.0,5000.0,5000.0,valid,5000.0,LKR,unpaid,sinhala,,,,,,
DOC00743,receipt,ග්‍රීන් මාර්ට්,City Office Supplies,2025-08-22,Chairs,15.0,100.0,1500.0,1500.0,valid,1500.0,LKR,delivered,english,,,,,,
DOC00744,delivery_note,Sun Holdings,City Office Supplies,2025-01-31,Mouse Devices,30.0,120.0,3600.0,3600.0,valid,3600.0,LKR,pending,english,,,,,,
DOC00745,delivery_note,Metro Lanka,ලංකා වෙළඳ සමාගම,2024-05-10,Keyboards,13.0,500.0,6500.0,6500.0,valid,6500.0,LKR,paid,english,,,,,,
DOC00746,purchase_order,Sun Holdings,Metro Suppliers,2024-06-24,Tables,30.0,850.0,25500.0,25500.0,valid,25500.0,LKR,pending,english,,,,,,
DOC00747,purchase_order,ලංකා සපයන්නෝ,Tech World,2025-07-20,Mouse Devices,11.0,2500.0,27500.0,27500.0,valid,27500.0,LKR,unpaid,english,,,,,,
DOC00748,delivery_note,සිංහ වෙළඳ සමාගම,ඩිජිටල් උපකරණ,2025-04-18,Pens,38.0,1000.0,38000.0,38000.0,valid,38000.0,LKR,pending,english,,,,,,
DOC00749,delivery_note,Metro Lanka,City Office Supplies,2024-08-15,Monitors,28.0,2500.0,70000.0,70000.0,valid,70000.0,LKR,unpaid,english,,,,,,
DOC00750,delivery_note,ABC Traders,Lanka Foods,2024-02-04,Tables,47.0,1200.0,56400.0,56400.0,valid,56400.0,LKR,delivered,english,,,,,,
DOC00751,delivery_note,XYZ Company,ඩිජිටල් උපකරණ,2025-07-25,කාර්යාල පොත්,16.0,100.0,1600.0,1600.0,valid,1600.0,LKR,paid,sinhala,,,,,,
DOC00752,receipt,Sun Holdings,ලංකා වෙළඳ සමාගම,2024-01-17,පුටු,16.0,5000.0,80000.0,80000.0,valid,0.0,LKR,delivered,sinhala,,,,,,
DOC00753,receipt,නව වෙළඳසැල,සීග්‍ර සැපයුම්,2026-03-01,ආහාර පැකට්,2.0,1000.0,2000.0,2000.0,valid,2000.0,LKR,unpaid,sinhala,,,,,,
DOC00754,receipt,සහන් ට්‍රේඩර්ස්,ඩිජිටල් උපකරණ,2025-12-08,මුද්‍රණ කඩදාසි,41.0,100.0,4100.0,4100.0,valid,4100.0,LKR,pending,sinhala,,,,,,
DOC00755,purchase_order,ග්‍රීන් මාර්ට්,Digital Hub,2024-07-31,Mouse Devices,35.0,2500.0,87500.0,87500.0,valid,87500.0,LKR,paid,english,,,,,,
DOC00756,invoice,සිංහ වෙළඳ සමාගම,ලංකා වෙළඳ සමාගම,2025-01-09,මුද්‍රණ කඩදාසි,8.0,850.0,6800.0,6800.0,valid,6800.0,LKR,delivered,sinhala,,,,,,
DOC00757,purchase_order,සහන් ට්‍රේඩර්ස්,Tech World,2025-07-28,Files,46.0,100.0,4600.0,4600.0,valid,4600.0,LKR,unpaid,english,,,,,,
DOC00758,purchase_order,Metro Lanka,කාර්යාල උපකරණ,2026-01-25,Printer Paper,42.0,1000.0,42000.0,42000.0,valid,42000.0,LKR,unpaid,english,,,,,,
DOC00759,purchase_order,සහන් ට්‍රේඩර්ස්,Digital Hub,2024-10-10,Files,44.0,850.0,37400.0,37400.0,valid,37400.0,LKR,paid,english,,,,,,
DOC00760,purchase_order,සහන් ට්‍රේඩර්ස්,ඩිජිටල් උපකරණ,2024-05-05,Tables,33.0,1200.0,39600.0,39600.0,valid,39600.0,LKR,delivered,english,,,,,,
DOC00761,delivery_note,ලංකා සපයන්නෝ,ලංකා වෙළඳ සමාගම,2024-03-30,සීනි පැකට්,13.0,1000.0,13000.0,13000.0,valid,13000.0,LKR,paid,sinhala,,,,,,
DOC00762,receipt,Prime Solutions,Metro Suppliers,2025-12-14,සීනි පැකට්,11.0,220.0,2420.0,2420.0,valid,0.0,LKR,unpaid,sinhala,,,,,,
DOC00763,receipt,Metro Lanka,කාර්යාල උපකරණ,2025-04-30,මුද්‍රණ කඩදාසි,19.0,850.0,16150.0,16150.0,valid,0.0,LKR,pending,sinhala,,,,,,
DOC00764,delivery_note,ABC Traders,Digital Hub,2024-08-25,මේස,5.0,50.0,250.0,250.0,valid,250.0,LKR,pending,sinhala,,,,,,
DOC00765,purchase_order,සහන් ට්‍රේඩර්ස්,ඩිජිටල් උපකරණ,2025-06-26,ආහාර පැකට්,43.0,8500.0,365500.0,365500.0,valid,365500.0,LKR,delivered,sinhala,,,,,,
DOC00766,purchase_order,ලංකා සපයන්නෝ,Tech World,2024-08-20,පුටු,11.0,220.0,2420.0,2420.0,valid,2420.0,LKR,delivered,sinhala,,,,,,
DOC00767,purchase_order,ABC Traders,Tech World,2024-06-19,ලිපිගොනු,19.0,1000.0,19000.0,19000.0,valid,19000.0,LKR,unpaid,sinhala,,,,,,
DOC00768,receipt,Sun Holdings,Tech World,2024-11-20,යතුරුපුවරු,16.0,100.0,1600.0,1600.0,valid,0.0,LKR,unpaid,sinhala,,,,,,
DOC00769,purchase_order,සහන් ට්‍රේඩර්ස්,Tech World,2024-02-05,මේස,36.0,8500.0,306000.0,306000.0,valid,306000.0,LKR,pending,sinhala,,,,,,
DOC00770,receipt,සහන් ට්‍රේඩර්ස්,ඩිජිටල් උපකරණ,2024-05-04,පෑන්,11.0,1200.0,13200.0,13200.0,valid,13200.0,LKR,paid,sinhala,,,,,,
DOC00771,delivery_note,Sun Holdings,ඩිජිටල් උපකරණ,2026-01-26,ලිපිගොනු,10.0,50.0,500.0,500.0,valid,500.0,LKR,pending,sinhala,,,,,,
DOC00772,delivery_note,Prime Solutions,සීග්‍ර සැපයුම්,2025-03-28,යතුරුපුවරු,37.0,8500.0,314500.0,314500.0,valid,314500.0,LKR,pending,sinhala,,,,,,
DOC00773,delivery_note,ABC Traders,Tech World,2024-01-26,Files,8.0,220.0,1760.0,1760.0,valid,1760.0,LKR,delivered,english,,,,,,
DOC00774,delivery_note,සහන් ට්‍රේඩර්ස්,Metro Suppliers,2025-10-18,Monitors,4.0,2500.0,10000.0,10000.0,valid,10000.0,LKR,unpaid,english,,,,,,
DOC00775,purchase_order,Metro Lanka,Lanka Foods,2025-11-24,Printer Paper,35.0,1000.0,35000.0,35000.0,valid,35000.0,LKR,paid,english,,,,,,
DOC00776,receipt,නව වෙළඳසැල,ලංකා වෙළඳ සමාගම,2025-11-13,ආහාර පැකට්,39.0,1200.0,46800.0,46800.0,valid,0.0,LKR,pending,sinhala,,,,,,
